Address,County,Not Full Market Price,VAT Exclusive,row_id,"Price(1,000 €)",year,quarter,year_norm,is_new_property
"9 LATCHFORD TERRACE, CASTAHEANY, CLONEE DUBLIN 15",Dublin,0,0,49609,420.0,2024,4,8,0
"14 The Walk, Mullen Park, Maynooth",Kildare,0,1,49610,440.53,2024,4,8,1
"CLAREMOUNT, BROADFORD, CLARE",Clare,0,0,49611,140.0,2024,1,8,0
"30 SHANDON PARK, PHIBSBORO, DUBLIN 7",Dublin,0,0,49612,875.0,2024,4,8,0
"108 KENILWORTH PARK, DUBLIN 6W, DUBLIN",Dublin,0,0,49613,785.0,2024,4,8,0
"SPRINGFIELD HOUSE, GREEN RD, QUIN",Clare,0,0,49614,575.0,2024,2,8,0
"35 the wood, kilmartin grove, hollystown",Dublin,0,1,49615,418.5,2024,4,8,1
"MEENMORE, DUNGLOE, CO. DONEGAL",Donegal,0,0,49616,101.0,2024,3,8,0
"BAILEY ST, KILLENAULE, THURLES",Tipperary,0,0,49617,140.0,2024,1,8,0
"18 Birch Way, The Willows, Dunshaughlin",Meath,0,1,49618,484.58,2024,2,8,1
"KEMACRE HOUSE, PORTRANE RD, DONABATE",Dublin,0,0,49619,760.0,2024,3,8,0
"16 The Green, Bellevue, Bellevue Hill",Wicklow,0,1,49620,537.44,2024,4,8,1
"10 ST JOHNS GREEN, JOHNSTOWN GROVE, JOHNSTOWN",Kildare,0,0,49621,542.5,2024,2,8,0
"1 MENAPIA AVE, ST JOHNS RD, WEXFORD",Wexford,0,0,49623,315.0,2024,3,8,0
"1 Chaple Manor, Dunlavin",Wicklow,0,1,49624,348.02,2024,1,8,1
"12 COIS ABHAINN CAHERWEESHEEN, TRALEE, KERRY",Kerry,0,0,49625,252.0,2024,3,8,0
"57 LEALAND GROVE, CLONDALKIN, DUBLIN 22",Dublin,1,0,49626,280.0,2024,2,8,0
"7 ROSEMOUNT EST, DUNDRUM, DUBLIN 14",Dublin,0,0,49627,630.0,2024,4,8,0
"19 GRIFFIN PARK, TRIM, MEATH",Meath,0,0,49628,295.0,2024,2,8,0
"KERANSTOWN, RATHMULLAN",Donegal,0,0,49629,70.0,2024,4,8,0
"BANTRACH ARD, KILKERRIN, GALWAY",Galway,0,0,49630,375.0,2024,2,8,0
"NEWMARKET STREET, CAHERCIVEEN, CO KERRY",Kerry,0,0,49631,99.0,2024,1,8,0
"7 MONREAD MEWS, NAAS, KILDARE",Kildare,0,0,49632,243.0,2024,1,8,0
"156 GLEANN DARA, BISHOP ODONNELL ROAD, GALWAY",Galway,0,0,49633,320.0,2024,3,8,0
"11 BURKEEN DALES, HAWKSTOWN ROAD, WICKLOW",Wicklow,0,1,49634,436.0,2024,2,8,1
"33 DRUMBANNON, BAILIEBOROUGH, CO CAVAN",Cavan,0,0,49635,125.0,2024,3,8,0
"8 LAFAYETTE BUILDING, DOLIER ST, DUBLIN 2",Dublin,0,0,49636,395.0,2024,3,8,0
"37 BEALACH NA GAOITHE, KILLALOONTY, TUAM",Galway,0,0,49638,260.0,2024,2,8,0
"34 Ballynafagh Springs, Cooleragh, Coill Dubh",Kildare,0,1,49639,356.83,2024,3,8,1
"21 The plaza, Kilmarin Grove, Hollystown",Dublin,0,1,49640,475.77,2024,3,8,1
"14 HAWTHORN DRIVE, CABRA ROAD, THURLES",Tipperary,0,0,49641,162.5,2024,3,8,0
"72 Cois Teampall, Slí na Manach, Mungret",Limerick,0,1,49642,321.59,2024,2,8,1
"57 CHERRYFIELD LAWN, CLONSILLA, DUBLIN 15",Dublin,0,0,49643,380.0,2024,4,8,0
"238 Forgelands, Old Forge Road, Milehouse Road",Wexford,0,1,49644,277.53,2024,4,8,1
"1601 PAIRC MHUIRE, NEWBRIDGE, KILDARE",Kildare,0,0,49645,328.0,2024,1,8,0
"34 LORETO CRESCENT, RATHFARNHAM, DUBLIN 14",Dublin,0,0,49646,505.0,2024,3,8,0
"11 KESTRAL MANOR, PLATIN ROAD, DROGHEDA",Louth,0,0,49648,415.0,2024,3,8,0
"18 PRIMROSE CLOSE PRIMROSE GARDEN, JIGGINSTOWN, NAAS",Kildare,1,0,49649,280.0,2024,2,8,0
"6 SOUTH DOUGLAS RD, CORK",Cork,0,0,49650,200.0,2024,3,8,0
"168 CHARLESLAND PARK, GREYSTONES, WICKLOW",Wicklow,0,0,49651,315.0,2024,1,8,0
"42 THE NICHOLSON, BLOCK 6D LEVEL 4, LANSDOWNE PLACE",Dublin,0,1,49652,704.85,2024,3,8,1
"Apt. 9  Block 4, The Maltings, Portlaoise",Laois,0,1,49653,285.19,2024,2,8,1
"38 The Elms  Lakeview, Midleton",Cork,0,1,49654,352.42,2024,2,8,1
"10 Silverwood, Sweetfields, Youghal",Cork,1,1,49655,322.0,2024,2,8,1
"140 THE TRAMYARD, INCHICORE DUBLIN 8, DUBLIN",Dublin,0,0,49656,205.0,2024,1,8,0
"2 RAILWAY TERRACE, BALLSBRIDGE, DUBLIN 4",Dublin,0,0,49657,400.0,2024,3,8,0
"17 CHARLEMONT TERRACE, WELLINGTON RD, ST LUKES",Cork,0,0,49658,215.0,2024,3,8,0
"4 SUTTON HOUSE, SUTTON COURT, DUNDALK",Louth,0,0,49659,195.0,2024,3,8,0
"60 PAIRC NA HABHAINN, ATHENRY, GALWAY",Galway,0,0,49660,305.0,2024,3,8,0
"BALLYMAQUIGGAN, LARCHILL, ENNIS",Clare,0,0,49661,712.0,2024,3,8,0
"9 KILNAMANAGH MANOR, DUNDRUM, TIPPERARY",Tipperary,0,0,49662,365.0,2024,1,8,0
"DOONISKEY, LISSARDA, CORK",Cork,0,0,49663,220.0,2024,4,8,0
"49 SHANGAN GARDENS, BALLYMUN, DUBLIN 9",Dublin,0,0,49664,130.0,2024,4,8,0
"33 LISIN, SHANNON, COUNTY CLARE",Clare,0,0,49665,220.0,2024,1,8,0
"SUMMER HILL, ENNISCORTHY, WEXFORD",Wexford,0,0,49666,240.0,2024,1,8,0
"160 WINTER GARDEN, PEARSE ST, DUBLIN 2",Dublin,0,0,49667,600.0,2024,2,8,0
"86 NAAS RD, INCHICORE, DUBLIN 8",Dublin,0,0,49669,630.0,2024,4,8,0
"22 STEEPLECHASE COURT, RATOATH, MEATH",Meath,0,0,49670,275.0,2024,1,8,0
"CROSSPATRICK, KILLALA, MAYO",Mayo,0,0,49671,195.0,2024,4,8,0
"NEWTOWN HOUSE, NEWTOWN, BANNOW",Wexford,0,0,49672,300.0,2024,3,8,0
"10 BLOCK B NEWTOWN GARDENS, NEWTOWNPARK AVENUE, BLACKROCK",Dublin,1,1,49673,280.79,2024,4,8,1
"40 Woods Way, Harbour Heights, Rochestown",Cork,0,1,49674,317.18,2024,2,8,1
"54 HAYWORTH TERRACE, ONGAR, CLONSILLA DUBLIN 15",Dublin,0,0,49675,360.0,2024,2,8,0
"APT 2, 3 LOWER GLANMIRE ROAD, CORK",Cork,1,0,49676,58.69,2024,3,8,0
"73 RATHBORNE COURT, EARLSWOOD, ASHTOWN DUBLIN 15",Dublin,0,0,49677,351.0,2024,1,8,0
"2B RATHBORNE WAY, RATHBORNE, DUBLIN 15",Dublin,0,0,49678,335.0,2024,1,8,0
"THE WHITEHOUSE, MOUNTALEXANDER, GOREY",Wexford,0,0,49679,410.0,2024,4,8,0
"82 GLENN DARA, BISHOP O DONNELL RD, RAHOON",Galway,0,0,49680,358.0,2024,3,8,0
"25 BECTIVE PARK, KILMESSAN, CO MEATH",Meath,0,0,49681,250.0,2024,1,8,0
"9 ELPHIN STREET, STROKESTOWN, ROSCOMMON",Roscommon,1,0,49682,58.0,2024,1,8,0
"102 WILLOW PARK, ENNIS, CO CLARE",Clare,0,0,49683,255.0,2024,3,8,0
"164 CRIEVE MOR AVENUE, CRIEVESMITH, LETTERKENNY",Donegal,0,1,49684,285.9,2024,2,8,1
"DERRYCALLAN NORTH, GORT, COUNTY GALWAY",Galway,0,0,49685,75.0,2024,4,8,0
"TENNISCART, BUTTEVANT, COUNTY CORK",Cork,0,0,49686,60.0,2024,1,8,0
"13 TANEY GREEN, TANEY ROAD, DUNDRUM",Dublin,0,0,49687,1101.0,2024,3,8,0
"SPRINGHILL, LAOIS",Laois,0,0,49688,515.0,2024,4,8,0
"31 The Drive, Carberry Meadows, Balmoston",Dublin,0,1,49689,374.45,2024,4,8,1
"64 CASTLEWELL, FITZHAVEN, COURTBRACK AVE",Limerick,0,0,49690,406.0,2024,3,8,0
"4 ST MOCHTAS CHASE, COOLMINE, DUBLIN 15",Dublin,0,0,49691,470.0,2024,4,8,0
"7 BEAU PARK ST, CLONGRIFFIN, DUBLIN 13",Dublin,0,0,49692,427.0,2024,3,8,0
"37 ST DAVID'S WELL, BRIDGETOWN, WEXFORD",Wexford,0,0,49693,165.0,2024,4,8,0
"33 GLENSIDE, ANNACOTTY, LIMERICK",Limerick,0,0,49695,450.0,2024,2,8,0
"80 LOWER KILMACUD RD, STILLORGAN, BLACKROCK",Dublin,0,0,49696,936.0,2024,1,8,0
"31 WOODLANDS, VIRGINIA RD BALLYJAMESDUFF, CAVAN",Cavan,0,0,49697,245.0,2024,4,8,0
"80 THE GREENS, THOMASTOWN, KILKENNY",Kilkenny,0,0,49698,290.0,2024,3,8,0
"40 CORTOLVIN VIEW, MONAGHAN, MONAGHAN",Monaghan,0,0,49699,245.0,2024,4,8,0
"4 BARTON RD WEST, RATHFARNHAM, DUBLIN 14",Dublin,0,0,49700,660.0,2024,2,8,0
"MARIANELLA, DARGLE VALE BAY BRAY WICKLOW, WICKLOW",Wicklow,0,0,49701,860.0,2024,1,8,0
"15 TEMPLE WOODS, GREENHILLS ROAD, DUBLIN 24",Dublin,0,0,49702,299.05,2024,3,8,0
"KNOCKBRACK, CASTLEGAL, SLIGO",Sligo,0,0,49703,290.0,2024,2,8,0
"14 YEW PARK, VIRGINIA, CAVAN",Cavan,0,0,49704,225.0,2024,1,8,0
"34 PAIRC GORDON, OLD NAAS ROAD, KINGSWOOD",Dublin,0,1,49705,440.53,2024,2,8,1
"12 Ard Na Glaise, Stillorgan Park, Co Dublin",Dublin,0,1,49707,792.95,2024,3,8,1
"21 ASHLEY CRESENT, CHERRYMOUNT, WATERFORD CITY",Waterford,0,0,49708,268.0,2024,4,8,0
"13 THE WOOD, INSE BAY, LAYTOWN",Meath,0,0,49709,347.0,2024,4,8,0
"LOWPARK, CHARLESTOWN, MAYO",Mayo,0,0,49710,200.0,2024,3,8,0
"2 MONKSTOWN RD, BLACKROCK, DUBLIN",Dublin,0,0,49711,595.0,2024,2,8,0
"I4CHURCHWOOD, KILRANE, ROSSLARE HBR",Wexford,0,0,49712,215.0,2024,4,8,0
"13 STRAFFAN WAY, MAYNOOTH, KILDARE",Kildare,0,0,49713,447.65,2024,2,8,0
"31 THE ELMS, ATHLONE, WESTMEATH",Westmeath,0,0,49714,450.0,2024,3,8,0
"144 LUCAN ROAD, CHAPELIZOD, DUBLIN 20",Dublin,0,0,49715,790.0,2024,4,8,0
"BALLYRAHAN, TINAHELY, WICKLOW",Wicklow,0,0,49716,400.0,2024,3,8,0
"14 SUMMERSEAT DR, CLONEE, MEATH",Meath,0,0,49717,285.0,2024,4,8,0
"4 SEAFIELD LAWNS, AVENUE RD, DUNDALK",Louth,1,0,49718,242.5,2024,2,8,0
"138 GLEANN NA RI, DRUID VALLEY, CABINTEELY DUBLIN 18",Dublin,0,0,49720,385.0,2024,4,8,0
"3 ST MANCHAN'S EST, LEMONAGHAN, OFFALY",Offaly,1,0,49721,62.06,2024,3,8,0
"Apartment 29  Hayfield Square, Churchview Road and Church Road, Killiney  DN15061 (part of)",Dublin,0,1,49722,342.78,2024,4,8,1
"274 Station Walk, Newbridge",Kildare,0,1,49723,440.53,2024,3,8,1
"23 ST JAMES AVE, BALLYBOUGH, DUBLIN 3",Dublin,0,0,49724,515.0,2024,4,8,0
"APARTMENT 7, 51 GARDINER ST UPPER, DUBLIN 1",Dublin,0,0,49725,164.29,2024,1,8,0
"APARTMENT 13, HANOVER RIVERSIDE, FORBES STREET",Dublin,0,0,49726,585.0,2024,2,8,0
"7 CHERRY RISE, DELGANY WOOD, DELGANY",Wicklow,0,0,49727,560.0,2024,3,8,0
"12 DRUMNAVANAGH CLOSE, DRUMNAVANAGH, FARNHAM RD",Cavan,0,0,49728,300.0,2024,4,8,0
"11 THE MANOR, MONASTERORIS, EDENDERRY",Offaly,0,0,49729,232.5,2024,3,8,0
"STATION HOUSE, HAGGARD, CARBURY",Kildare,0,0,49730,425.0,2024,3,8,0
"30 WOLVERTON GLEN, DALKEY, DUBLIN",Dublin,0,0,49731,765.0,2024,2,8,0
"5 KEANE ST, KILLALEE, LIMERICK",Limerick,0,0,49732,227.0,2024,3,8,0
"29 GRANGE HEIGHTS, WATERFORD, WATERFORD",Waterford,0,0,49733,150.0,2024,2,8,0
"SCARNAGH, INCH, GOREY",Wexford,0,0,49734,130.0,2024,4,8,0
"MOUNT TRENCHARD, FOYNES, LIMERICK",Limerick,0,0,49735,256.0,2024,4,8,0
"5 PRIMROSE COURT, FOREST HILL, CARRIGALINE",Cork,0,0,49736,425.0,2024,4,8,0
"9 College Park Crescent, Nyne Park, Callan Road",Kilkenny,1,1,49737,406.43,2024,4,8,1
"20 THE AVENUE, CLUAIN ADAIN, NAVAN",Meath,0,1,49738,348.02,2024,4,8,1
"TULLYGAY, LETTERKENNY, DONEGAL",Donegal,0,0,49739,398.0,2024,3,8,0
"APT 78 THE BAILYPOINT, SALTHILL, GALWAY",Galway,0,0,49740,230.0,2024,4,8,0
"RAILWAY VIEW, KNOCKLONG, CO LIMERICK",Limerick,0,0,49741,145.0,2024,1,8,0
"12 HENRY ST, WATERFORD, WATERFORD",Waterford,0,0,49742,210.0,2024,4,8,0
"3 ASPEN PARK, CARRIGLEA DOWNS, DUN LAOGHAIRE",Dublin,0,0,49743,545.0,2024,1,8,0
"LECANVEY, WESTPORT, MAYO",Mayo,0,0,49744,210.0,2024,4,8,0
"FAIRYHOUSE RD, RATOATH, MEATH",Meath,0,0,49745,613.0,2024,1,8,0
"10 BRAMBLE RISE, KILLYNEBBER, CAVAN",Cavan,0,0,49746,200.0,2024,4,8,0
"29 BARNWALL COURT, BALBRIGGAN, DUBLIN",Dublin,0,0,49747,195.0,2024,4,8,0
"HOUSE 6 GULLADOO VILLAGE, CORNAFEST, CARRIGALLEN",Leitrim,0,0,49748,270.0,2024,2,8,0
"62 Helms Point, Church Bay Road, Crosshaven",Cork,0,1,49749,334.8,2024,3,8,1
"2 The Avenue, Foxwood Barn, Brownsbarn",Dublin,0,1,49750,418.5,2024,3,8,1
"CLONASPOE, DUNDRUM, TIPPERARY",Tipperary,0,0,49751,166.0,2024,1,8,0
"8 WOODBINE AVE, RATHDRUM, WICKLOW",Wicklow,0,0,49752,385.0,2024,4,8,0
"12 THE COURTYARD CLANE, KILDARE",Kildare,0,0,49753,246.0,2024,4,8,0
"APT 3, 82 NORTHUMBERLAND RD, BALLSBRIDGE",Dublin,0,0,49754,475.0,2024,4,8,0
"59 CARRICKHILL HEIGHTS, PORTMARNOCK, DUBLIN",Dublin,0,0,49755,730.0,2024,2,8,0
"7 MOUNT USHER GLADE, ASHFORD, WICKLOW",Wicklow,0,0,49756,475.0,2024,4,8,0
"LUFFERTON, BALLINTUBBER, CLAREMORRIS",Mayo,0,0,49757,270.0,2024,3,8,0
"BAYVIEW, RINEEN, MILTOWN MALBAY",Clare,0,0,49758,340.0,2024,4,8,0
"1A KENMARE PARADE, DUBLIN 7, DUBLIN",Dublin,0,0,49759,300.0,2024,3,8,0
"30 Balleally Rise, Hands Lane, Lusk",Dublin,0,1,49760,339.21,2024,4,8,1
"5 Nead na Lachan, Claragh Road  Mountleader, Millstreet",Cork,1,1,49761,316.13,2024,1,8,1
"35 BROOMBRIDGE RD, CABRA, DUBLIN 7",Dublin,0,0,49762,385.0,2024,1,8,0
"RAHANISKEY, WHITECHURCH, CORK",Cork,0,0,49763,260.0,2024,3,8,0
"32 WESTPOINT WAY, DONEGAL TOWN, DONEGAL",Donegal,0,0,49765,255.0,2024,2,8,0
"ARDEE RD, DUNLEER, LOUTH",Louth,0,0,49766,322.0,2024,4,8,0
"CROSSDRUM, OLDCASTLE, MEATH",Meath,0,0,49767,280.0,2024,4,8,0
"APT 23, NEW ROW SQ, DUBLIN 8",Dublin,0,0,49768,390.0,2024,3,8,0
"43 RIVERCHAPEL VIEW, COURTOWN HARBOUR, WEXFORD",Wexford,0,0,49769,160.0,2024,2,8,0
"116 Pearsons Brook, Gorey, County Wexford",Wexford,0,1,49770,348.02,2024,2,8,1
"36 BLOCK B NEWTOWN GARDENS, NEWTOWNPARK AVENUE, BLACKROCK",Dublin,0,0,49771,514.87,2024,4,8,1
"36 WHITESTOWN CRESCENT, BLAKESTOWN, MULHUDDART DUBLIN 15",Dublin,0,0,49773,314.0,2024,1,8,0
"BUNREE, BALLINA, MAYO",Mayo,0,0,49774,215.0,2024,4,8,0
"31 Haven Way, Merepark, Newtownmountkennedy",Wicklow,0,1,49775,431.72,2024,4,8,1
"ABBYVALE, CLOONBRACKNA COURT, ROSCOMMON",Roscommon,0,0,49776,252.5,2024,4,8,0
"3 Nyne Park Crescent, Nyne Park, Callan Road",Kilkenny,0,1,49777,321.59,2024,4,8,1
"7 WOLSEY HOUSE, DRYNAM SQ, DRYNAM HALL",Dublin,0,0,49778,330.0,2024,4,8,0
"THE STATION HOUSE, DRUMCAVNEY, LETTERKENNY",Donegal,0,0,49779,130.0,2024,2,8,0
"7 MARTIN GROVE, BLACKHORSE AVE, DUBLIN 7",Dublin,0,0,49780,650.0,2024,4,8,0
"58 EMERSON COURT, PROSPEROUS, KILDARE",Kildare,0,0,49781,365.0,2024,2,8,0
"2 RAILWAY CLOSE, FETHARD, TIPPERARY",Tipperary,0,0,49782,261.0,2024,3,8,0
"29 Ras an Mhuilinn, Gurteenroe, Macroom",Cork,0,1,49783,361.23,2024,4,8,1
"10 PARK AVE, ATHY, KILDARE",Kildare,0,0,49784,471.0,2024,3,8,0
"8 IONA AVE, HOLLYBANK RD, DRUMCONDRA DUBLIN 9",Dublin,1,0,49785,285.0,2024,4,8,0
"8 PARK AVENUE, MILLERS GLEN, SWORDS",Dublin,0,0,49786,510.0,2024,2,8,0
"COOLNAHORNA, ENNISCORTHY, WEXFORD",Wexford,0,0,49787,155.0,2024,4,8,0
"56 HELMS POINT, CHURCH BAY ROAD, CROSSHAVEN",Cork,0,1,49788,277.53,2024,3,8,1
"NO 19 THE MEWS, HEATHFIELD, CARRIGANARRA",Cork,0,0,49790,730.0,2024,4,8,0
"LISKEVEEN, LITTLETON, THURLES",Tipperary,0,0,49791,210.0,2024,1,8,0
"8 CASTLEGRANGE DR, CLONDALKIN, DUBLIN CITY",Dublin,0,0,49792,300.0,2024,3,8,0
"50 Baile Adam, Ballyadam, Carrigtwohill",Cork,1,1,49793,304.65,2024,3,8,1
"65 SEVILLE LAWNS, MARGARETS FIELDS, CALLAN RD",Kilkenny,0,0,49794,397.0,2024,3,8,0
"14 LAURELTON, SWORDS, DUBLIN",Dublin,0,0,49795,427.0,2024,3,8,0
"NO 50 AN CASTAN, DOUGHISKA, GALWAY",Galway,0,0,49796,245.0,2024,4,8,0
"51 EMBASSY MANOR, KILL, KILDARE",Kildare,0,0,49797,385.0,2024,4,8,0
"MAULROUR WEST, BALLINASCARTHY, CLONAKILTY",Cork,1,0,49798,135.0,2024,4,8,0
"7 ST JOSEPHS ROAD, STONEYBATTER, DUBLIN 7",Dublin,0,0,49799,630.0,2024,3,8,0
"2 THE LAWN, HIGHLANDS, RATHMULLAN RD",Meath,0,0,49800,315.0,2024,4,8,0
"38 SLI NA SRUTHAN, CLYBAUN RD, SRUTHAN",Galway,0,0,49801,450.0,2024,1,8,0
"LISSARDA, CO CORK",Cork,1,0,49802,300.0,2024,1,8,0
"1 Pairc Na Blathanna, Rush",Dublin,0,1,49803,319.4,2024,4,8,1
"DONINGA, GORESBRIDGE, KILKENNY",Kilkenny,0,0,49804,300.0,2024,2,8,0
"CONABURY, CASTLEBLAYNEY, CO MONAGHAN",Monaghan,0,0,49805,301.18,2024,1,8,0
"13 CONVENT GARDENS, BLACKROCK VILLAS, BLACKROCK",Cork,0,0,49806,725.0,2024,3,8,0
"7 MILLBROOK, PALMERSTOWN, DUBLIN 20",Dublin,0,0,49807,252.0,2024,2,8,0
"18 KNOCKLYON GATE, WOODSTOWN VILLAGE, KNOCKLYON DUBLIN 16",Dublin,0,0,49808,330.0,2024,3,8,0
"8 PERCY FRENCH ROAD, WALKINSTOWN, DUBLIN 12",Dublin,0,0,49809,472.0,2024,3,8,0
"13 FRIARY DOWNS, KILLARNEY, KERRY",Kerry,0,0,49810,315.0,2024,3,8,0
"5 MARINA VIEW, CLARENCE ST, DUN LAOGHAIRE",Dublin,0,0,49811,580.0,2024,3,8,0
"7 DUN EMER RISE, LUSK, DUBLIN",Dublin,0,0,49812,293.0,2024,1,8,0
"FAUGHTS, CALRY, SLIGO",Sligo,0,0,49813,139.06,2024,2,8,0
"25 CONNOLLY VILLAS, ENNIS, CO CLARE",Clare,0,0,49814,182.0,2024,1,8,0
"8 CAISLEAN NUA, GOLF LINKS RD, CASTLETROY",Limerick,0,0,49815,725.0,2024,1,8,0
"44 GLENVIEW, GRANGE, CORK",Cork,0,0,49816,336.0,2024,1,8,0
"96 OAKCOURT DR, PALMERSTOWN, DUBLIN 20",Dublin,0,0,49817,310.0,2024,3,8,0
"22 ELM MOUNT HEIGHTS, BEAUMONT, DUBLIN 9",Dublin,0,0,49818,450.0,2024,2,8,0
"APT 1A, CHAPEL LANE, ROSCOMMON",Roscommon,0,0,49819,210.0,2024,1,8,0
"49 Fairfield, Greystones",Wicklow,0,1,49820,440.53,2024,2,8,1
"112A Salthill Road Lower, Salthill, Galway",Galway,0,1,49821,966.96,2024,4,8,1
"32 MEADOW WALK, CASTLE HEIGHTS, KILMONEY RD.  CARRIGALINE",Cork,0,0,49822,485.0,2024,3,8,0
"277 WEDGEWOOD, SANDYFORD RD, DUBLIN 16",Dublin,1,0,49823,245.0,2024,2,8,0
"KILROOSK, MANORHAMILTON, LEITRIM",Leitrim,0,0,49824,290.0,2024,2,8,0
"10 CALENDAR HOUSE, BACHELORS LANE, DROGHEDA",Louth,0,0,49825,140.0,2024,3,8,0
"13 WILLOW GREEN ATHLUMNEY WOOD, NAVAN CO. MEATH",Meath,0,0,49826,344.0,2024,2,8,0
"8 Scholar's Way, Ballynagee, Wexford",Wexford,0,1,49827,273.13,2024,4,8,1
"14 ABBEY ST, ARKLOW, WICKLOW",Wicklow,0,0,49828,142.5,2024,1,8,0
"LOWER CARROW MABLE, DRUMORE WEST, SLIGO",Sligo,0,0,49829,150.0,2024,1,8,0
"44 RENVILLE VILLAGE, ORANMORE, CO GALWAY",Galway,0,0,49830,430.0,2024,2,8,0
"40 BOURNE VIEW, ASHBOURNE, MEATH",Meath,0,0,49831,412.0,2024,3,8,0
"83 BURRIN MANOR, TULLOW RD, CARLOW",Carlow,1,0,49832,165.0,2024,2,8,0
"79 COIS RIOGA, CAHERCONLISH, CO LIMERICK",Limerick,0,0,49833,408.0,2024,4,8,0
"APT 21 THE GREEN, HAZEL HATCH PARK, CELEBRIDGE",Kildare,0,0,49834,280.0,2024,3,8,0
"53 The Brook, Mountfield, Tramore",Waterford,0,1,49835,351.54,2024,3,8,1
"BALLYBASS, CASTLEDERMOT, KILDARE",Kildare,0,0,49836,300.0,2024,2,8,0
"3 Newtown Court, The Meadows, Kill",Kildare,0,1,49837,303.92,2024,2,8,1
"60 DONSCOURT, BISHOPSTOWN, CORK",Cork,0,0,49838,275.0,2024,3,8,0
"8 COOLGARIFF RD, BEAUMONT, DUBLIN 9",Dublin,0,0,49839,470.0,2024,2,8,0
"41 LOHERCANNON, TRALEE, KERRY",Kerry,0,0,49840,240.0,2024,2,8,0
"201 CARNLOUGH RD, CABRA WEST, DUBLIN 7",Dublin,0,0,49841,355.0,2024,2,8,0
"PAROCHIAL HOUSE, CHAPEL HILL, TIMOLEAGUE",Cork,0,0,49842,660.0,2024,1,8,0
"38 HILLSBROOK AVE, PERRYSTOWN, DUBLIN 12",Dublin,0,0,49843,558.0,2024,4,8,0
"3 PORTOBELLO PLACE, PORTOBELLO, DUBLIN 8",Dublin,0,0,49844,607.5,2024,3,8,0
"Apartment 55  Hayfield Court, Churchview Road and Church Road, Killiney  DN15061 (part of)",Dublin,0,1,49845,426.02,2024,4,8,1
"8 Ard Bhile, Rathvilly",Carlow,0,1,49846,333.92,2024,3,8,1
"WOODBINE LODGE, SMITHSTOWN, DROGHEDA",Meath,0,0,49847,355.0,2024,2,8,0
"68 RIDGEWOOD CLOSE, SWORDS, DUBLIN",Dublin,0,0,49848,400.0,2024,2,8,0
"11 Cnoc na Ri, Kingscourt",Cavan,0,1,49849,286.34,2024,3,8,1
"NO 13 CEDAR MEWS, COOLFADDA, BANDON",Cork,0,1,49850,308.37,2024,2,8,1
"BERRINGS, CORK",Cork,0,0,49851,640.0,2024,3,8,0
"29 Old Forest, Bunclody",Wexford,0,1,49852,281.94,2024,4,8,1
"1 LOWER STRADAVOHER, THURLES, TIPPERARY",Tipperary,0,0,49853,115.0,2024,1,8,0
"62 ORIEL COVE, CALLYSTOWN RD, CLOGHERHEAD",Louth,0,0,49854,285.0,2024,2,8,0
"17 TEMPLEGROVE, DOUGLAS, CORK",Cork,0,0,49855,365.0,2024,3,8,0
"30 Elmeley, Golf Links Road, Bettystown",Meath,0,1,49856,352.44,2024,1,8,1
"107 RATHLIN HOUSE, CUSTOM HOUSE SQ, MAYOR ST LOWER",Dublin,0,0,49857,353.0,2024,4,8,0
"BALLINGARRY, ROSCREA, CO TIPPERARY",Tipperary,0,0,49858,173.5,2024,2,8,0
"22 FR ALBERT PLACE, KILKENNY, KILKENNY",Kilkenny,0,0,49859,237.0,2024,3,8,0
"1 ASHWOODS, GEEVAGH, CO SLIGO",Sligo,0,0,49860,128.0,2024,2,8,0
"100 LEE DR, BALLINORIG, TRALEE",Kerry,0,0,49861,240.0,2024,1,8,0
"57 CRUMLIN RD, CRUMLIN, DUBLIN 12",Dublin,0,0,49862,660.0,2024,4,8,0
"20 The Brook, Mountfield, Tramore",Waterford,0,1,49863,312.77,2024,2,8,1
"BALLINAPIERCE, ENNISCORTHY, WEXFORD",Wexford,0,0,49864,140.0,2024,3,8,0
"10 CROYDON TERRACE, MARINO, DUBLIN 3",Dublin,0,0,49865,542.0,2024,1,8,0
"4 SILVER PINES, BREWERY RD, STILLORGAN",Dublin,0,0,49866,720.0,2024,1,8,0
"TULLYCOMMONS, SNUGBORO, CASTLEBAR",Mayo,0,0,49867,460.0,2024,3,8,0
"17 ST PATRICKS TCE, SWELLAN, CAVAN",Cavan,0,0,49868,180.0,2024,4,8,0
"17 DAL RIADA WALK, KNOCKLYON, DUBLIN 16",Dublin,0,0,49869,550.0,2024,4,8,0
"38 LAUREL GROVE, AVENUE ROAD, DUNDALK",Louth,0,0,49870,195.0,2024,2,8,0
"LIFFEY LAWNS, CLANE, KILDARE",Kildare,0,0,49871,580.0,2024,4,8,0
"17 ST MARYS ROAD, EAST WALL, DUBLIN 3",Dublin,0,0,49872,555.0,2024,2,8,0
"CALLONETRA, CANNINGSTOWN, COOTEHILL",Cavan,0,0,49873,286.0,2024,4,8,0
"7 DENVER HOUSE, PALMERSTON VILLAS, DUBLIN 6",Dublin,0,0,49874,383.0,2024,4,8,0
"41 BRIDGEMEADOW, MILEHOUSE, ENNISCORTHY",Wexford,0,0,49875,220.0,2024,2,8,0
"84 Cooline Drive, Ballyvoloon, Cobh",Cork,0,1,49876,374.45,2024,3,8,1
